"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE"
10127,46,69.12,4,3179.52,"11/21/2021 22:00","Shipped",2,6,2003,"Trains"
10142,42,49.79,14,2101.19,"11/21/2021 21:00","Shipped",3,8,2003,"Trains"
10153,31,57.41,13,1779.71,"11/21/2021 20:00","Shipped",3,9,2003,"Trains"
10165,38,66.78,5,2537.64,"11/21/2021 19:00","Shipped",4,10,2003,"Trains"
10176,38,64.44,4,2448.72,"11/21/2021 18:00","Shipped",4,11,2003,"Trains"
10195,20,48.62,15,972.4,"11/21/2021 17:00","Shipped",4,11,2003,"Trains"
10206,46,62.09,7,2856.14,"11/21/2021 16:00","Shipped",4,11,2003,"Trains"
10209,30,65.61,15,2068.3,"11/21/2021 15:00","Shipped",1,1,2004,"Trains"
10230,30,68.54,4,2056.2,"11/21/2021 14:00","Shipped",1,2,2004,"Trains"
10230,43,52.14,2,2342.02,"11/21/2021 13:00","Shipped",1,3,2004,"Trains"
10247,49,63.85,4,3128.65,"11/21/2021 12:00","Shipped",2,5,2004,"Trains"
10272,43,56.82,4,2443.26,"11/21/2021 11:00","Shipped",3,7,2004,"Trains"
10282,37,66.78,7,2470.86,"11/21/2021 10:00 ","Shipped",3,8,2004,"Trains"
10292,35,55.07,1,2027.45,"11/21/2021 09:00 ","Shipped",3,9,2004,"Trains"
10306,34,60.34,15,2051.56,"11/21/2021 08:00 ","Shipped",4,10,2004,"Trains"
10314,38,61.51,7,2337.38,"11/21/2021 07:00","Shipped",4,10,2004,"Trains"
10325,44,100,7,5932.96,"11/21/2021 06:00 ","Shipped",4,11,2004,"Trains"
10337,21,100,6,2396.77,"11/21/2021 05:00 ","Shipped",4,11,2004,"Trains"
10350,44,100,17,6490.88,"11/21/2021 04:00 ","Shipped",4,12,2004,"Trains"
10359,25,64.93,4,1623.25,"11/21/2021 03:00 ","Shipped",4,12,2004,"Trains"
10372,24,58.58,9,1405.92,"11/21/2021 02:00 ","Shipped",1,1,2005,"Trains"
10383,38,60.06,10,2382.28,"11/21/2021 01:00 ","Shipped",1,2,2005,"Trains"
10395,45,100,3,8977.05,"11/21/2021 00:00 ","Shipped",1,3,2005,"Trains"
10413,51,63.85,4,3256.35,"11/21/2021 23:00","Shipped",2,5,2005,"Trains"
10108,34,82.99,14,2821.66,"11/21/2021 22:00","Shipped",1,3,2003,"Motorcycles"
10121,44,74.85,1,3293.4,"11/21/2021 21:00","Shipped",2,5,2003,"Motorcycles"
10135,44,96,15,4234,"11/21/2021 20:00","Shipped",3,7,2003,"Motorcycles"
10145,38,81.36,2,3091.68,"11/21/2021 19:00","Shipped",3,8,2003,"Motorcycles"
10159,31,71.6,10,2320.6,"11/21/2021 18:00","Shipped",4,10,2003,"Motorcycles"
10169,48,80.55,10,3866.4,"11/21/2021 17:00","Shipped",4,11,2003,"Motorcycles"
10190,21,93.56,5,2064.76,"11/21/2021 16:00","Shipped",4,11,2003,"Motorcycles"
10200,40,66.72,2,2668.8,"11/21/2021 15:00","Shipped",4,11,2003,"Motorcycles"
10210,40,80.55,10,3232,"11/21/2021 14:00","Shipped",1,1,2004,"Motorcycles"
10234,50,77.29,3,3864.5,"11/21/2021 13:00","Shipped",1,2,2004,"Motorcycles"
10237,20,68.34,3,1366.8,"11/21/2021 12:00","Shipped",2,4,2004,"Motorcycles"
10252,48,72.41,7,3475.68,"11/21/2021 11:00","Shipped",2,5,2004,"Motorcycles"
10264,47,89.5,5,4206.5,"11/21/2021 10:00 ","Shipped",2,6,2004,"Motorcycles"
10276,21,70.78,11,1486.38,"11/21/2021 09:00 ","Shipped",3,8,2004,"Motorcycles"
10285,39,78.92,2,3077.88,"11/21/2021 08:00 ","Shipped",3,8,2004,"Motorcycles"
10299,44,80.55,5,3544.2,"11/21/2021 07:00","Shipped",3,9,2004,"Motorcycles"
10309,28,88.68,1,2483.04,"11/21/2021 06:00 ","Shipped",4,10,2004,"Motorcycles"
10320,45,77.29,6,3478.05,"11/21/2021 05:00 ","Shipped",4,11,2004,"Motorcycles"
10331,20,100,5,3657.8,"11/21/2021 04:00 ","Shipped",4,11,2004,"Motorcycles"
10341,38,100,3,4682.36,"11/21/2021 03:00 ","Shipped",4,11,2004,"Motorcycles"
10356,26,100,4,3937.7,"11/21/2021 02:00 ","Shipped",4,12,2004,"Motorcycles"
10365,44,100,2,4984.32,"11/21/2021 01:00 ","Shipped",1,1,2005,"Motorcycles"
10375,49,100,8,5406.66,"11/21/2021 00:00 ","Shipped",1,2,2005,"Motorcycles"
10390,23,100,13,3491.19,"11/21/2021 23:00","Shipped",1,3,2005,"Motorcycles"
10403,31,68.34,3,2109.54,"11/21/2021 22:00","Shipped",2,4,2005,"Motorcycles"
10105,41,70.67,5,2897.47,"11/21/2021 21:00","Shipped",1,2,2003,"Ships"
10120,25,76.67,14,2016.75,"11/21/2021 20:00","Shipped",2,4,2003,"Ships"
10129,31,60,5,1960,"11/21/2021 19:00","Shipped",2,6,2003,"Ships"
10142,41,64,2,2624,"11/21/2021 18:00","Shipped",3,8,2003,"Ships"
10153,43,64.67,1,2780.81,"11/21/2021 17:00","Shipped",3,9,2003,"Ships"
10167,43,75.34,12,3239.62,"11/21/2021 16:00","Cancelled",4,10,2003,"Ships"
10177,24,76,3,1924,"11/21/2021 15:00","Shipped",4,11,2003,"Ships"
10195,21,54,3,1134,"11/21/2021 14:00","Shipped",4,11,2003,"Ships"
10207,23,64.67,9,1487.41,"11/21/2021 13:00","Shipped",4,11,2003,"Ships"
10209,38,74.67,3,2837.46,"11/21/2021 12:00","Shipped",1,1,2004,"Ships"
10232,31,62.67,15,2042.77,"11/21/2021 11:00","Shipped",1,2,2004,"Ships"
10233,36,70.67,3,2544.12,"11/21/2021 10:00 ","Shipped",1,3,2004,"Ships"
10248,36,71.34,6,2568.24,"11/21/2021 09:00 ","Cancelled",2,5,2004,"Ships"
10261,34,62,4,2109,"11/21/2021 08:00 ","Shipped",2,6,2004,"Ships"
10273,21,65.34,7,1372.14,"11/21/2021 07:00","Shipped",3,7,2004,"Ships"
10283,45,78.67,9,3540.15,"11/21/2021 06:00 ","Shipped",3,8,2004,"Ships"
10295,26,75.34,4,2058.84,"11/21/2021 05:00 ","Shipped",3,9,2004,"Ships"
10306,50,54,3,2700,"11/21/2021 04:00 ","Shipped",4,10,2004,"Ships"
10315,41,62,2,2542,"11/21/2021 03:00 ","Shipped",4,10,2004,"Ships"
10326,39,60,1,2340,"11/21/2021 02:00 ","Shipped",4,11,2004,"Ships"
10339,23,100,5,2816.44,"11/21/2021 01:00 ","Shipped",4,11,2004,"Ships"
10350,46,76.67,11,3526.82,"11/21/2021 00:00 ","Shipped",4,12,2004,"Ships"
10373,44,100,14,4627.92,"11/21/2021 23:00","Shipped",1,1,2005,"Ships"
10385,25,77.34,1,2033.5,"11/21/2021 22:00","Shipped",1,2,2005,"Ships"
10396,39,66.67,1,2600.13,"11/21/2021 21:00","Shipped",1,3,2005,"Ships"
10414,37,71.34,6,2639.58,"11/21/2021 20:00","On Hold",2,5,2005,"Ships"
10106,31,100,7,3312.97,"11/21/2021 19:00","Shipped",1,2,2003,"Planes"
10120,47,82.21,13,3863.87,"11/21/2021 18:00","Shipped",2,4,2003,"Planes"
10133,24,77.64,8,1963.36,"11/21/2021 17:00","Shipped",2,6,2003,"Planes"
10143,36,100,2,3945.96,"11/21/2021 16:00","Shipped",3,8,2003,"Planes"
10156,48,100,2,4954.08,"11/21/2021 15:00","Shipped",4,10,2003,"Planes"
10168,28,98.65,14,2762.2,"11/21/2021 14:00","Shipped",4,10,2003,"Planes"
10209,48,83.12,2,3989.76,"11/21/2021 13:00","Shipped",4,12,2003,"Planes"
10210,21,78.55,12,1649.55,"11/21/2021 12:00","Shipped",1,1,2004,"Planes"
10233,25,100,14,2534.75,"11/21/2021 11:00","Shipped",1,2,2004,"Planes"
10235,25,100,8,2580.25,"11/21/2021 10:00 ","Shipped",2,4,2004,"Planes"
10250,31,91.34,9,2831.54,"11/21/2021 09:00 ","Shipped",2,5,2004,"Planes"
10262,40,84.03,4,3361.2,"11/21/2021 08:00 ","Cancelled",2,6,2004,"Planes"
10275,32,89.51,14,2864.32,"11/21/2021 07:00","Shipped",3,7,2004,"Planes"
10284,24,83.12,6,2094.88,"11/21/2021 06:00 ","Shipped",3,8,2004,"Planes"
10296,42,100,2,4296.6,"11/21/2021 05:00 ","Shipped",3,9,2004,"Planes"
10308,21,100,12,2324.95,"11/21/2021 04:00 ","Shipped",4,10,2004,"Planes"
10316,34,82.21,4,2795.14,"11/21/2021 03:00 ","Shipped",4,11,2004,"Planes"
10328,27,100,8,2762.1,"11/21/2021 02:00 ","Shipped",4,11,2004,"Planes"
10340,30,88.6,5,2658,"11/21/2021 01:00 ","Shipped",4,11,2004,"Planes"
10353,39,100,9,5043.87,"11/21/2021 00:00 ","Shipped",4,12,2004,"Planes"
10361,20,60.54,4,1210.8,"11/21/2021 23:00","Shipped",4,12,2004,"Planes"
10375,37,81.87,6,3029.2,"11/21/2021 22:00","Shipped",1,2,2005,"Planes"
10388,46,100,2,10066.6,"11/21/2021 21:00","Shipped",1,3,2005,"Planes"
10398,47,87.69,6,4121.43,"11/21/2021 20:00","Shipped",1,3,2005,"Planes"
10401,11,100,8,1135.31,"11/21/2021 19:00","On Hold",2,4,2005,"Planes"
10416,23,91.34,9,2100.82,"11/21/2021 18:00","Shipped",2,5,2005,"Planes"
10105,29,70.15,12,2034.35,"11/21/2021 17:00","Shipped",1,2,2003,"Ships"
10117,38,79.68,6,3027.84,"11/21/2021 16:00","Shipped",2,4,2003,"Ships"
10128,32,97,3,3104,"11/21/2021 15:00","Shipped",2,6,2003,"Ships"
10142,43,84.01,9,3612.43,"11/21/2021 14:00","Shipped",3,8,2003,"Ships"
10153,31,87.48,8,2711.88,"11/21/2021 13:00","Shipped",3,9,2003,"Ships"
10166,29,100,3,3013.97,"11/21/2021 12:00","Shipped",4,10,2003,"Ships"
10177,31,88.34,10,2738.54,"11/21/2021 11:00","Shipped",4,11,2003,"Ships"
10195,30,94.4,10,2832,"11/21/2021 10:00 ","Shipped",4,11,2003,"Ships"
10206,50,94.4,2,4720,"11/21/2021 09:00 ","Shipped",4,11,2003,"Ships"
10209,40,80.55,10,3232,"11/21/2021 08:00 ","Shipped",1,1,2004,"Ships"
10231,23,97,4,2331,"11/21/2021 07:00","Shipped",1,2,2004,"Ships"
10232,26,88.34,7,2396.84,"11/21/2021 06:00 ","Shipped",1,3,2004,"Ships"
10248,40,100,13,4157.2,"11/21/2021 05:00 ","Cancelled",2,5,2004,"Ships"
10273,21,100,14,2146.2,"11/21/2021 04:00 ","Shipped",3,7,2004,"Ships"
10282,43,86.61,2,3724.23,"11/21/2021 03:00 ","Shipped",3,8,2004,"Ships"
10293,29,71.89,5,2094.81,"11/21/2021 02:00 ","Shipped",3,9,2004,"Ships"
10306,38,91.81,10,3488.78,"11/21/2021 01:00 ","Shipped",4,10,2004,"Ships"
10314,23,76.23,2,1753.06,"11/21/2021 00:00 ","Shipped",4,10,2004,"Ships"
10327,20,100,7,3469.2,"11/21/2021 23:00","Resolved",4,11,2004,"Ships"
10337,36,70.3,9,2530.8,"11/21/2021 22:00","Shipped",4,11,2004,"Ships"
10350,28,100,4,2924.32,"11/21/2021 21:00","Shipped",4,12,2004,"Ships"
10372,44,100,2,4496.8,"11/21/2021 20:00","Shipped",1,1,2005,"Ships"
10384,49,100,1,6397.44,"11/21/2021 19:00","Shipped",1,2,2005,"Ships"
10397,32,80.55,5,2577.6,"11/21/2021 18:00","Shipped",1,3,2005,"Ships"
10414,34,100,13,3533.62,"11/21/2021 17:00","On Hold",2,5,2005,"Ships"
10106,30,100,16,3177.3,"11/21/2021 16:00","Shipped",1,2,2003,"Ships"
10120,29,94.14,7,2730.06,"11/21/2021 15:00","Shipped",2,4,2003,"Ships"
10131,23,85.99,8,1991.78,"11/21/2021 14:00","Shipped",2,6,2003,"Ships"
10143,26,100,11,2612.48,"11/21/2021 13:00","Shipped",3,8,2003,"Ships"
10155,32,91.43,9,2925.76,"11/21/2021 12:00","Shipped",4,10,2003,"Ships"
10167,29,100,5,2940.02,"11/21/2021 11:00","Cancelled",4,10,2003,"Ships"
10178,34,96.86,8,3293.24,"11/21/2021 10:00 ","Shipped",4,11,2003,"Ships"
10196,24,99.57,5,2389.68,"11/21/2021 09:00 ","Shipped",4,11,2003,"Ships"
10207,24,90.52,2,2172.48,"11/21/2021 08:00 ","Shipped",4,11,2003,"Ships"
10210,33,88.71,4,2927.43,"11/21/2021 07:00","Shipped",1,1,2004,"Ships"
10232,26,100,8,2659.54,"11/21/2021 06:00 ","Shipped",1,2,2004,"Ships"
10249,40,95.95,4,3838,"11/21/2021 05:00 ","Shipped",2,5,2004,"Ships"
10262,44,94.14,13,4142.16,"11/21/2021 04:00 ","Cancelled",2,6,2004,"Ships"
10274,24,90.52,5,2172.48,"11/21/2021 03:00 ","Shipped",3,7,2004,"Ships"
10283,20,94.14,2,1982.8,"11/21/2021 02:00 ","Shipped",3,8,2004,"Ships"
10296,34,100,11,3477.86,"11/21/2021 01:00 ","Shipped",3,9,2004,"Ships"
10307,34,97.76,5,3323.84,"11/21/2021 00:00 ","Shipped",4,10,2004,"Ships"
10316,45,93.24,13,4205.8,"11/21/2021 23:00","Shipped",4,11,2004,"Ships"
10328,41,100,9,4156.58,"11/21/2021 22:00","Shipped",4,11,2004,"Ships"
10339,55,71.25,15,3919.75,"11/21/2021 21:00","Shipped",4,11,2004,"Ships"
10352,23,100,3,2352.67,"11/21/2021 20:00","Shipped",4,12,2004,"Ships"
10361,24,45.39,14,1089.36,"11/21/2021 19:00","Shipped",4,12,2004,"Ships"
10373,32,84.41,15,2701.12,"11/21/2021 18:00","Shipped",1,1,2005,"Ships"
10386,29,85.76,13,2487.04,"11/21/2021 17:00","Resolved",1,3,2005,"Ships"
10398,36,100,7,3910.32,"11/21/2021 16:00","Shipped",1,3,2005,"Ships"
10400,46,87.8,5,4038.8,"11/21/2021 15:00","Shipped",2,4,2005,"Ships"
10415,32,95.95,4,3070.4,"11/21/2021 14:00","Disputed",2,5,2005,"Ships"
10106,34,100,9,3763.46,"11/21/2021 13:00","Shipped",1,2,2003,"Planes"
10120,24,100,15,2584.8,"11/21/2021 12:00","Shipped",2,4,2003,"Planes"
10131,40,100,1,4427.6,"11/21/2021 11:00","Shipped",2,6,2003,"Planes"
10143,26,82.77,4,2152.02,"11/21/2021 10:00 ","Shipped",3,8,2003,"Planes"
10155,20,100,2,2353.4,"11/21/2021 09:00 ","Shipped",4,10,2003,"Planes"
10168,31,100,16,3431.39,"11/21/2021 08:00 ","Shipped",4,10,2003,"Planes"
10178,23,87.75,1,2030.5,"11/21/2021 07:00","Shipped",4,11,2003,"Planes"
10208,42,100,1,4774.56,"11/21/2021 06:00 ","Shipped",4,11,2003,"Planes"
10210,26,99.72,14,2592.72,"11/21/2021 05:00 ","Shipped",1,1,2004,"Planes"
10232,37,87.75,1,3246.75,"11/21/2021 04:00 ","Shipped",1,2,2004,"Planes"
10235,38,88.75,10,3372.5,"11/21/2021 03:00 ","Shipped",2,4,2004,"Planes"
10250,35,100,11,3909.15,"11/21/2021 02:00 ","Shipped",2,5,2004,"Planes"
10262,33,90.75,6,2994.75,"11/21/2021 01:00 ","Cancelled",2,6,2004,"Planes"
10275,39,100,16,4472.52,"11/21/2021 00:00 ","Shipped",3,7,2004,"Planes"
10284,45,100,8,4576.95,"11/21/2021 23:00","Shipped",3,8,2004,"Planes"
10296,24,100,4,2441.04,"11/21/2021 22:00","Shipped",3,9,2004,"Planes"
10308,35,88.75,14,3106.25,"11/21/2021 21:00","Shipped",4,10,2004,"Planes"
10316,23,100,6,2706.41,"11/21/2021 20:00","Shipped",4,11,2004,"Planes"
10328,37,100,10,4021.53,"11/21/2021 19:00","Shipped",4,11,2004,"Planes"
10340,55,87.75,7,4826.25,"11/21/2021 18:00","Shipped",4,11,2004,"Planes"
10352,49,100,2,4935.28,"11/21/2021 17:00","Shipped",4,12,2004,"Planes"
10361,26,100,9,2754.7,"11/21/2021 16:00","Shipped",4,12,2004,"Planes"
10375,33,100,1,3856.71,"11/21/2021 15:00","Shipped",1,2,2005,"Planes"
10386,37,83.84,14,3102.08,"11/21/2021 14:00","Resolved",1,3,2005,"Planes"
10398,23,86.76,8,2008.72,"11/21/2021 13:00","Shipped",1,3,2005,"Planes"
10401,85,88.75,10,7543.75,"11/21/2021 12:00","On Hold",2,4,2005,"Planes"
10416,23,100,11,2457.19,"11/21/2021 11:00","Shipped",2,5,2005,"Planes"
10105,31,65.77,3,2038.87,"11/21/2021 10:00 ","Shipped",1,2,2003,"Ships"
10120,38,65.77,12,2499.26,"11/21/2021 09:00 ","Shipped",2,4,2003,"Ships"
10129,45,85.29,3,3838.05,"11/21/2021 08:00 ","Shipped",2,6,2003,"Ships"
10143,31,85.29,16,2643.99,"11/21/2021 07:00","Shipped",3,8,2003,"Ships"
10154,36,64.33,1,2315.88,"11/21/2021 06:00 ","Shipped",4,10,2003,"Ships"
10167,46,70.11,10,3235.06,"11/21/2021 05:00 ","Cancelled",4,10,2003,"Ships"
10177,32,76.62,1,2451.84,"11/21/2021 04:00 ","Shipped",4,11,2003,"Ships"
10195,39,57.82,1,2354.98,"11/21/2021 03:00 ","Shipped",4,11,2003,"Ships"
10207,50,78.79,7,3939.5,"11/21/2021 02:00 ","Shipped",4,11,2003,"Ships"
10209,46,74.45,1,3424.7,"11/21/2021 01:00 ","Shipped",1,1,2004,"Ships"
10232,36,80.95,13,2914.2,"11/21/2021 00:00 ","Shipped",1,2,2004,"Ships"
10233,29,82.4,1,2389.6,"11/21/2021 23:00","Shipped",1,3,2004,"Ships"
10248,32,75.89,4,2428.48,"11/21/2021 22:00","Cancelled",2,5,2004,"Ships"
10261,44,68.67,2,3021.48,"11/21/2021 21:00","Shipped",2,6,2004,"Ships"
10273,42,62.16,5,2610.72,"11/21/2021 20:00","Shipped",3,7,2004,"Ships"
10283,47,65.77,7,3091.2,"11/21/2021 19:00","Shipped",3,8,2004,"Ships"
10295,44,58.55,2,2576.2,"11/21/2021 18:00","Shipped",3,9,2004,"Ships"
10306,43,75.17,1,3232.31,"11/21/2021 17:00","Shipped",4,10,2004,"Ships"
10316,48,74.45,19,3573.6,"11/21/2021 16:00","Shipped",4,11,2004,"Ships"
10327,21,96.31,1,2023.51,"11/21/2021 15:00","Resolved",4,11,2004,"Ships"
10339,50,74.35,9,3717.5,"11/21/2021 14:00","Shipped",4,11,2004,"Ships"
10350,29,75.35,12,2185.15,"11/21/2021 13:00","Shipped",4,12,2004,"Ships"
10373,41,70.33,16,2883.53,"11/21/2021 12:00","Shipped",1,1,2005,"Ships"
10386,37,100,10,5017.57,"11/21/2021 11:00","Resolved",1,3,2005,"Ships"
10397,23,66.5,4,1463,"11/21/2021 10:00 ","Shipped",1,3,2005,"Ships"
10414,31,75.89,4,2352.59,"11/21/2021 09:00 ","On Hold",2,5,2005,"Ships"
10103,42,100,6,4460.82,"11/21/2021 08:00 ","Shipped",1,1,2003,"Classic Cars"
10114,42,100,10,4758.19,"11/21/2021 07:00","Shipped",2,4,2003,"Classic Cars"
10126,45,100,6,4597.2,"11/21/2021 06:00 ","Shipped",2,5,2003,"Classic Cars"
10140,36,100,6,4114.8,"11/21/2021 05:00 ","Shipped",3,7,2003,"Classic Cars"
10150,20,100,3,2104,"11/21/2021 04:00 ","Shipped",3,9,2003,"Classic Cars"
10164,39,81.93,4,3205.27,"11/21/2021 03:00 ","Resolved",4,10,2003,"Classic Cars"
10175,42,85.98,11,3611.16,"11/21/2021 02:00 ","Shipped",4,11,2003,"Classic Cars"
10193,23,86.99,3,2000.77,"11/21/2021 01:00 ","Shipped",4,11,2003,"Classic Cars"
10204,26,89.01,6,2314.26,"11/21/2021 00:00 ","Shipped",4,11,2003,"Classic Cars"
10206,33,100,1,3871.89,"11/21/2021 23:00","Shipped",4,12,2003,"Classic Cars"
10217,31,88,6,2728,"11/21/2021 22:00","Shipped",1,2,2004,"Classic Cars"
10239,50,100,11,5614,"11/21/2021 21:00","Shipped",1,3,2004,"Classic Cars"
10245,44,100,4,4628.8,"11/21/2021 20:00","Shipped",2,5,2004,"Classic Cars"
10258,45,80.92,1,3641.4,"11/21/2021 19:00","Shipped",2,6,2004,"Classic Cars"
10270,46,88,4,4048,"11/21/2021 18:00","Shipped",3,7,2004,"Classic Cars"
10281,27,85.98,11,2321.46,"11/21/2021 17:00","Shipped",3,8,2004,"Classic Cars"
10291,28,100,6,3256.96,"11/21/2021 16:00","Shipped",3,9,2004,"Classic Cars"
10304,40,100,1,4209,"11/21/2021 15:00","Shipped",4,10,2004,"Classic Cars"
10313,30,99.13,9,2973.9,"11/21/2021 14:00","Shipped",4,10,2004,"Classic Cars"
10324,34,100,5,4248.3,"11/21/2021 13:00","Shipped",4,11,2004,"Classic Cars"
10336,46,100,2,9558.8,"11/21/2021 12:00","Shipped",4,11,2004,"Classic Cars"
10348,32,82.83,7,2650.56,"11/21/2021 11:00","Shipped",4,11,2004,"Classic Cars"
10358,27,100,3,3761.37,"11/21/2021 10:00 ","Shipped",4,12,2004,"Classic Cars"
10371,34,100,3,4301.34,"11/21/2021 09:00 ","Shipped",1,1,2005,"Classic Cars"
10382,34,54.84,9,1964.56,"11/21/2021 08:00 ","Shipped",1,2,2005,"Classic Cars"
10411,34,100,4,3576.8,"11/21/2021 07:00","Shipped",2,5,2005,"Classic Cars"
10424,46,80.92,1,3723.32,"11/21/2021 06:00 ","In Process",2,5,2005,"Classic Cars"
10106,32,100,1,3986.56,"11/21/2021 05:00 ","Shipped",1,2,2003,"Planes"
10120,24,100,7,3417.12,"11/21/2021 04:00 ","Shipped",2,4,2003,"Planes"
10133,27,99.67,2,2691.09,"11/21/2021 03:00 ","Shipped",2,6,2003,"Planes"
10145,20,100,13,2752.6,"11/21/2021 02:00 ","Shipped",3,8,2003,"Planes"
10168,36,100,8,4527.72,"11/21/2021 01:00 ","Shipped",4,10,2003,"Planes"
10198,29,100,8,3957.05,"11/21/2021 00:00 ","Shipped",4,11,2003,"Planes"
10210,25,100,6,2819,"11/21/2021 23:00","Shipped",1,1,2004,"Planes"
10233,29,100,8,3209.86,"11/21/2021 22:00","Shipped",1,2,2004,"Planes"
10235,25,96.11,2,2402.75,"11/21/2021 21:00","Shipped",2,4,2004,"Planes"
10250,44,100,3,6055.72,"11/21/2021 20:00","Shipped",2,5,2004,"Planes"
10263,47,100,9,5465.16,"11/21/2021 19:00","Shipped",2,6,2004,"Planes"
10275,48,100,8,6378.72,"11/21/2021 18:00","Shipped",3,7,2004,"Planes"
10285,45,100,13,5392.8,"11/21/2021 17:00","Shipped",3,8,2004,"Planes"
10297,35,100,3,3986.5,"11/21/2021 16:00","Shipped",3,9,2004,"Planes"
10308,31,100,6,4009.23,"11/21/2021 15:00","Shipped",4,10,2004,"Planes"
10319,50,100,8,7120,"11/21/2021 14:00","Shipped",4,11,2004,"Planes"
10328,33,100,11,4072.2,"11/21/2021 13:00","Shipped",4,11,2004,"Planes"
10340,29,100,6,4094.51,"11/21/2021 12:00","Shipped",4,11,2004,"Planes"
10353,48,68.8,4,3302.4,"11/21/2021 11:00","Shipped",4,12,2004,"Planes"
10361,44,72.42,5,3196.48,"11/21/2021 10:00 ","Shipped",4,12,2004,"Planes"
10375,25,66.73,10,1668.25,"11/21/2021 09:00 ","Shipped",1,2,2005,"Planes"
10388,50,100,3,7154.5,"11/21/2021 08:00 ","Shipped",1,3,2005,"Planes"
10398,23,100,9,2810.83,"11/21/2021 07:00","Shipped",1,3,2005,"Planes"
10401,21,96.11,2,2019.31,"11/21/2021 06:00 ","On Hold",2,4,2005,"Planes"
10416,41,100,3,5642.83,"11/21/2021 05:00 ","Shipped",2,5,2005,"Planes"
10106,44,74.4,8,3273.6,"11/21/2021 04:00 ","Shipped",1,2,2003,"Planes"
10120,43,76,14,3268,"11/21/2021 03:00 ","Shipped",2,4,2003,"Planes"
10143,28,96,3,2688,"11/21/2021 02:00 ","Shipped",3,8,2003,"Planes"
10155,43,86.4,1,3715.2,"11/21/2021 01:00 ","Shipped",4,10,2003,"Planes"
10168,48,96,15,4608,"11/21/2021 00:00 ","Shipped",4,10,2003,"Planes"
10209,38,82.4,3,3131.2,"11/21/2021 23:00","Shipped",4,12,2003,"Planes"
10210,31,86.4,13,2678.4,"11/21/2021 22:00","Shipped",1,1,2004,"Planes"
10233,26,67.2,15,1747.2,"11/21/2021 21:00","Shipped",1,2,2004,"Planes"
10235,32,92,9,2944,"11/21/2021 20:00","Shipped",2,4,2004,"Planes"
10250,44,67.2,10,2956.8,"11/21/2021 19:00","Shipped",2,5,2004,"Planes"
10262,27,76,5,2052,"11/21/2021 18:00","Cancelled",2,6,2004,"Planes"
10275,43,73.6,15,3164.8,"11/21/2021 17:00","Shipped",3,7,2004,"Planes"
10284,25,69.6,7,1740,"11/21/2021 16:00","Shipped",3,8,2004,"Planes"
10296,23,80.8,3,1777.6,"11/21/2021 15:00","Shipped",3,9,2004,"Planes"
10308,21,87.2,13,1931.2,"11/21/2021 14:00","Shipped",4,10,2004,"Planes"
10316,48,75.2,5,3609.6,"11/21/2021 13:00","Shipped",4,11,2004,"Planes"
10328,33,64,13,2102,"11/21/2021 12:00","Shipped",4,11,2004,"Planes"
10341,34,100,5,3644.12,"11/21/2021 11:00","Shipped",4,11,2004,"Planes"
10353,43,81.95,6,3523.85,"11/21/2021 10:00 ","Shipped",4,12,2004,"Planes"
10361,44,100,10,5001.92,"11/21/2021 09:00 ","Shipped",4,12,2004,"Planes"
10375,44,100,11,5209.72,"11/21/2021 08:00 ","Shipped",1,2,2005,"Planes"
10386,32,94.34,17,3019.88,"11/21/2021 07:00","Resolved",1,3,2005,"Planes"
10398,29,65.6,10,2002.4,"11/21/2021 06:00 ","Shipped",1,3,2005,"Planes"
10401,77,92,9,7084,"11/21/2021 05:00 ","On Hold",2,4,2005,"Planes"
10416,39,67.2,10,2620.8,"11/21/2021 04:00 ","Shipped",2,5,2005,"Planes"
10105,39,81.14,6,3164.46,"11/21/2021 03:00 ","Shipped",1,2,2003,"Ships"
10119,36,100,1,4219.2,"11/21/2021 02:00 ","Shipped",2,4,2003,"Ships"
10129,42,91.15,6,3828.3,"11/21/2021 01:00 ","Shipped",2,6,2003,"Ships"
10142,21,100,3,2334.99,"11/21/2021 00:00 ","Shipped",3,8,2003,"Ships"
10153,50,88.15,2,4407.5,"11/21/2021 23:00","Shipped",3,9,2003,"Ships"
10167,24,100,13,2812.8,"11/21/2021 22:00","Cancelled",4,10,2003,"Ships"
10177,44,92.16,4,4055.04,"11/21/2021 21:00","Shipped",4,11,2003,"Ships"
10195,37,100,4,3891.66,"11/21/2021 20:00","Shipped",4,11,2003,"Ships"
10207,27,92.16,10,2488.32,"11/21/2021 19:00","Shipped",4,11,2003,"Ships"
10209,37,100,4,4447.4,"11/21/2021 18:00","Shipped",1,1,2004,"Ships"
10232,38,100,16,4197.23,"11/21/2021 17:00","Shipped",1,2,2004,"Ships"
10232,48,96.16,1,4615.68,"11/21/2021 16:00","Shipped",1,3,2004,"Ships"
10248,30,100,7,3245.4,"11/21/2021 15:00","Cancelled",2,5,2004,"Ships"
10261,25,88.15,5,2303.75,"11/21/2021 14:00","Shipped",2,6,2004,"Ships"
10273,40,86.15,8,3446,"11/21/2021 13:00","Shipped",3,7,2004,"Ships"
10283,23,88.15,10,2039.3,"11/21/2021 12:00","Shipped",3,8,2004,"Ships"
10295,34,100,5,3473.78,"11/21/2021 11:00","Shipped",3,9,2004,"Ships"
